post_id,,username,date_time,comments_raw,
101575330,9892900,Michael Lim,"Jun 20, 2020","Our government is good and act fast to prevent spread of COVID-19. Any stall or restaurant where over crowded should closed immediately,that is the right way.What happened to their staffs,why no body control the crowded,this is the fault of the Restaurant.This is a good lesson for all shopping center,stalls and Restaurant.",
101575330,9892900,Daniel Lee,"Jun 21, 2020","Ordered to be closed for months and cannot do delivery services too . Teach this people a lesson , when you are given an inch , you took it and stretch for miles beyond . Deserved to be punished and must be severely also serve a notice to all others to obey rules & regulations & be responsible for society.",
101575330,9892900,Budhi Darmojo,"Jun 21, 2020","Can the officer in charge for safe distancing go here and catch all these people, the 300$ fine will teach them a lesson ,might need enforcement from police too as these people can be very ""rowdy and create havocs"". But we need to have disipline....!!!",
101575330,9892900,Yvonne Goh Siew Heong,"Jun 20, 2020",It is good that we stand firm to the rules and regulation.  Those black sheep who fall short to observe the guide will need to hv harsh treatment as this endanger all who are trying to get lives and livelihood to be on track.  Hence its really a life and death issues.,
101575330,9892900,Tan Chin Shin,"Jun 21, 2020","I think the staff was overwhelmed. Can't serve out good food quickly enough, and do the safe distancing thing all at once. Heads up for others to plan their manpower, space, and logistics properly.",
101575330,9892900,Quek Mong Seng,"Jun 21, 2020","It takes two hand to clap. While we enter phase 2, the garmen also need the stakeholder to play their part to ensure that it is a calculated risk. That said, there will be bounced to have some separate group who go over the calculated risk and the authority will move in swiftly for that. It has to work both way. We cannot afford a 2nd ðŸŒŠ.. it will be disastrous for all.  Opening of phase 2 for many of us is like letting out but you want to â€˜chiong suaâ€™ also see the â€˜suaâ€™ first lah. You chiong over the cliff, you die, I die, we all die!!!ðŸ¤¦â€â™‚ï¸",
101575330,9892900,Mohd Faisal,"Jun 21, 2020",Well done to our government. Thats a very good action taken. Must issued 1 year SHN to those non compliant. Needs some scapegoat to scare the rest. ,
101575330,9892900,KsquareDcube Chew,"Jun 21, 2020","Good very good, hope this served as a stern warning to other outlets. MOH personnel should be patrolling these areas too and fine anyone who donâ€™t follow wear mask or safe distancing",
101575330,9892900,æ²ˆæ±‰é¾™,"Jun 20, 2020",Apparently they never been to the army...TACTICAL!,
101575330,9892900,Simon Lim,"Jun 20, 2020","All people , regardless of race, language, religion or nationality have to take the covid-19 protocols, laws and regulations seriously. No exemption. Be responsible and cooperate in order to overcome this crisis.",
101575330,9892900,Amarjit Kaur,"Jun 21, 2020","How about food court ??.. Last night food court below my block was crowded Like wet market n the crowd was till the lift area... .pls do check of neighborhood foodcourts,  kopitiams n hawker centres.  If the food stall owners r busy inside cooking...public can do their part to  keep themselves safe and not  linger around in group waiting for their turn to order food or wait for tables . I think both owners n public should play their part.",
101575330,9892900,Xiaohao Mok,"Jun 21, 2020","Actually, we donâ€™t need several days to start the 2nd Wave. All we need is a few irresponsible individuals to be in such big gatherings to start the process, and we waste all that we have sacrificed in these two months to save lives and livelihoods. ",
101575330,9892900,Amy Tien,"Jun 21, 2020","Harold Alcala... There are so many educated people in the world but there are still many who cannot understand and follow simple rules, regulations and law set out to protect everyone... Ermm... Wonder where did those naughty few get their certs from... ðŸ˜‰",
101575330,9892900,Amy Teo,"Jun 20, 2020",Frankly it takes 2 hands to clap.  Both parties have to make responsible.,
101575330,9892900,Peter Quek,"Jun 21, 2020","Good Luck ðŸ˜‰, Singapore ðŸ‡¸ðŸ‡¬ is very serious and strict once Phase 2 ! You are in more checks even after they allow you to open after maybe a month later ",
101575330,9892900,Ko Po Hui,"Jun 20, 2020","I was thinking should the patrons at places like hawker centres, kopitiams, etc. be advised not to hog the seats for too long and vacate their tables after they done with their meals?",
101575330,9892900,Johnson Ng,"Jun 20, 2020",See lah.. it is already advised to open and do business when you are ready. It is clear that you do not have the measures to control the crowd.,
101575330,9892900,Wilkie Ong Keng Soon,"Jun 20, 2020","Yesterday was hell broke loose at Holland Village, people all mask down and everyone in closed proximity.  Govt should have declared that area virus free.  Govt has done the right thing to hoot one outlet to send a strong message to the rest to ensure their customers comply with current regulations.",
101575330,9892900,Eagle Tim,"Jun 20, 2020",It's good for citizens that govt is stepping up enforcement on businesses who care only about profit at the expense of safety.,
101575330,9892900,Philip Yeap,"Jun 20, 2020",Irresponsible and selfish behaviour like this from a few will hurt many people and businesses ... If we donâ€™t behave ! ,
101575330,9892900,Alice Tan,"Jun 20, 2020","Shld revoke their licence.. clearly they do not even follow the regulations set by govt. Its v clear that govt says safe distancing, cut seating capacity. Wat i see was full capacity.. n disrespect to the law",
101575330,9892900,Top FanClarence Anthony,"Jun 20, 2020","Should check Serangoon Nex, Hougang Mall as well. Nobody bothers about social distancing. Crowds are out and about and just toss caution to the wind. Even saw a lady at a bus stop completely mask free. ",
101575330,9892900,Asan Kayo,"Jun 20, 2020",I don't understand these western people. they still think they are above all. Why minister did not think there will be such flooding with such cases? Always late mind is it?,
101575330,9892900,Top FanKala Raj,"Jun 20, 2020","Please also check on our uncle & unties at hawker centre, roadside  walking freely without mask.",
101575330,9892900,Jimmy Beany,"Jun 20, 2020","More to come, more to come. Just the beginning, already seeing people happily not wearing face mask in public and chatting on the pretext of eating, exercising in close quarters and heavy breathing with others. Complacency has set in. Rule breakers everywhere. So many not wearing face mask.",
101575330,9892900,Fulcum Daniel,"Jun 20, 2020",Guinness world record for the world fastest reopening of restaurant to closure. Bravo!,
101575330,9892900,Geoffrey Giam,"Jun 20, 2020","To those who visited Holland village that day , you played a part in making the restaurant shut down. Be more responsible , you are adults and not kids anymore ",
101575330,9892900,Alexandre Leung,"Jun 20, 2020","Seems nobody like phase 2, then should we go back to phase 1 so wonâ€™t have any complain, may be just another 6 weeks phase one or 12 weeks to let people calm down a bit ðŸ˜”",
101575330,9892900,Jonathan Lim,"Jun 20, 2020","Luckily authority only shut down this stupid restaurant.   You trying your luck with the authority, they tulan, they will shutdown the whole street.   Then you sabotage other shop. ",
101575330,9892900,æœè€€å…‰,"Jun 20, 2020",Well done! Send them to jail then send them back home if they have no regard for our laws. Donâ€™t give chance. Authorities must do the right thing. ,
101575330,9892900,Freda Snowbelle Ho,"Jun 20, 2020","Like 7th lunar month Ghost Festival.  Once the hell  gate open, the hungry ghost rush out hunting for  food.ðŸ’€â˜ ðŸ‘»  Look at those groups  of  beer drinkers at the coffee shops! Where's the  social  responsibilities!ðŸ˜–ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»ðŸ»â˜ ðŸ–¤",
101575330,9892900,Grace Chang,"Jun 20, 2020","Which part of ""1 metre"" and ""not more than 5"" did they failed to understand huh? Outright defiance. The patrons should be fined too!",
101575330,9892900,Uwe Tan,"Jun 20, 2020",The restaurant really has to thank its ang moh customers for the loyal patronage.,
101575330,9892900,Danny Lee,"Jun 20, 2020",Holland V..... what's there to say.... just observe who these people are.... would be great if the authorities revoke EPs too,
101575330,9892900,Vinvin Yang,"Jun 21, 2020",I don't think it's fair to blame anyone. They were simply the restaurant that people really wanted and nobody could have prevented that. I think it's more on the failing of the government where businesses have no way of managing and not being able to call anyone.,
101575330,9892900,Kuldip Singh,"Jun 20, 2020",Irresponsible act. Please bring your YOLO and selfish attitude elsewhere.,
101575330,9892900,Ancilla Zhang,"Jun 20, 2020",those people brought fortune and disaster at the same time for the restaurant haizzt ðŸ™ˆðŸ™ˆ,
101575330,9892900,æž—é”¦ç»´,"Jun 20, 2020",Looks like some ppl really think the authorities were joking. ,
101575330,9892900,Kinsley Du,"Jun 20, 2020",People need to understand Phase 2 doesn't mean the pandemic is over.   Its Phase 2 of Reopening.,
101575330,9892900,Azmi Burnz,"Jun 20, 2020","When locals mix with the amdk, they think they also very atas. All start to behave like them.  Good example....just look at the cycling community.",
101575330,9892900,Kitaro Fong,"Jun 20, 2020","Shut them down for one month, see whether they come back quai-quai obey or not!",
101575330,9892900,Dennis Chan,"Jun 20, 2020","Check pub where ""special"" singapore resident gathers",
101575330,9892900,FengGang Law,"Jun 20, 2020","Company might be wrong for not controlling the crowd, but the crowd also plays a part despite knowing they should take a social distance so it takes 2 hands to clap",
101575330,9892900,Jefre Johari,"Jun 20, 2020","This is in my backyard. And while the authorities are at it, please also do a check on under age drinking mostly at the food center and coffee shop area(becos they are not able to purchase drinks at the bars and restaurants). These kids are by large boys and girls of caucasian heritage. Some brazen ones I suspect are as young as 15-16 years old. I really dont understand how come the aunty/uncle selling alcohol at the food center will allow them to buy and drink there... ðŸ¤¦ðŸ¼â€â™‚ï¸",
101575330,9892900,Sim Johan,"Jun 20, 2020",Just open kenna close door liao. They think its a joke? Cluster F together? They asked for it la.,
101575330,9892900,Park SungHwan,"Jun 20, 2020","This is why S.Korea is in a 2nd wave. Took only a few irresponsible people to spark an outbreak super-spreading to thousands of people. Hope SG never faces a 2nd wave of infections. Each of our mindset and actions determines life and death for someone or possibly many. Please stay responsible, humble, and most importantly, safe! Stay strong ðŸ‡¸ðŸ‡¬ðŸ‡°ðŸ‡·",
101575330,9892900,GK Wong,"Jun 20, 2020",i hope they close down for good. shame on them. ,
101575330,9892900,Ohmela Ohmela,"Jun 21, 2020","wake up la. there are crowd everywhere lol. just that the authorities not there. if wanna open phrase 2, expected ppl will cheong. and swimming pool bus mrt gym all these. how to social distancing. definitely another wave coming. either closed till 0 or open as normal. half half like that. lmao",
101575330,9892900,Lay Yim Tan,"Jun 20, 2020",This instance people fined very fast maybe cos enforcement officers were aroundðŸ¤—,
101575330,9892900,Top FanChiak Kevin,"Jun 21, 2020","If drinks are allowed to be held in the hands and walk around with, people will just tend to mingle period  and if that is allowed, it is no different from a nite club, in fact a ktv is even more organised",
101575330,9892900,SÃ£m Ng,"Jun 21, 2020",GOOD MOVE !  only the naive & ignorant think the ship has sailed past the storm & has landed on a coast.,
101575330,9892900,Magdalene Goh,"Jun 21, 2020","You need  to buy ""Q"" poles with pasted on big printed out words customer ""Q"" here. A staff to  outside to control human traffic.",
101575330,9892900,Lawrence Seow,"Jun 20, 2020",Businesses that Does Not Conform to Regulations SHOULD ALSO Loose Their Privileged to Government Assistance Packages!!!ðŸ¤¬ðŸ¤¬ðŸ˜“ðŸ˜“ðŸ˜“,
101575330,9892900,Terry Oh,"Jun 20, 2020","Closed for dine in for a week, but free advertising in so many different channels. Monday takeaway business confirm ling ling long long. How many pages are talking about this british indian curry hut. At least 10 are talking about them.",
101575330,9892900,Lynette Enoch,"Jun 20, 2020","Heavy traffic at AMK central cos of taxis purposely using 2 lanes, preventing Buses from turning to interchange or going down Hougang or  Marine Parade etc. Thank God for Cantonement police in the afternoon..right opposite is Blk 322 Teck Ghee, not near the Teck Ghee CC, opp the AMK hub. SECURITY OFFICER LOOKS LIKE gangster, standing like statue, i was helping a student  for his exams next week....no safe distancing..ji tell them to please stop spreading germs",
101575330,9892900,Stella Tan,"Jun 21, 2020",At Newton hawker center there were many groups of 6 to 20 youngsters creating nuiences and not wearing masks,
101575330,9892900,Lam CreamMikey,"Jun 20, 2020","If really following full safety measures, I bet you more then half will be close.",
101575330,9892900,Damian Chew,"Jun 20, 2020","Someone said this very appropriately, close 1 shop, win 1 GRC",
101575330,9892900,Goh Lawrence,"Jun 20, 2020","It shows that Singaporean are well taken care, theyhave much of extras to enjoy dinner, massages, nail polish etc. ",
101575330,9892900,Leon Lim,"Jun 20, 2020",Just wondering where are the safety distance ambassador,
101575330,9892900,Cheryl Tay,"Jun 20, 2020",They check at Holland v .but no check at tiong bahru .e crowds is long queue .some got distancing.some did not on it .omgs . sercuity guards onli stand 1 sides of it .,
101575330,9892900,Michael Li,"Jun 20, 2020",did they use safe entry ? use safe entry to trace.. charge them !,
101575330,9892900,Formex Teo,"Jun 20, 2020",Yes..this the one along Lor Liput that had so many crowding without mask yesterday.Good the authorities show them we meant business.,
101575330,9892900,Jojo Lee,"Jun 20, 2020","Everyone must cooperative, donâ€™t hog the seats for too Long while dinning in or have a cup of coffee at any cafe. ",
101575330,9892900,Top FanMinisha Renganthan,"Jun 21, 2020",Tekka market hawker centre also la.... There are alot of places too la... i was expecting a list of over crowded  places.,
101575330,9892900,Ah Boon,"Jun 20, 2020",Why can â€˜t just eat and go home  give u one u want  more later all ban then will stress again ,
101575330,9892900,Damien Homme Chauve-souris,"Jun 20, 2020",Serves them right...businesses must have social responsibility. That's all about it.,
101575330,9892900,Sande Xie,"Jun 20, 2020",Don't practice too much gatherings later lock down again,
101575330,9892900,Kyoto Hanseyo,"Jun 21, 2020",Why Singaporeans complaining. This happen in Holland which i in South America beside Uruguay. Singapore school didn't teach Geography?,
101575330,9892900,Nicholas Fanyeong,"Jun 20, 2020","Not only here...  See the coffee shops,  hawkers.....  Before food serve,  already no mask on.  After food,  sitting there talk ðŸ“ sing song like there is no tomorrow....... ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘",
101575330,9892900,Top FanFrancis Chua,"Jun 20, 2020","Because of them, I believe more ORA cannot be used. ",
101575330,9892900,Missy Shine,"Jun 20, 2020",U wouldnt open up spa massages saloons all in 1 shot.... woth critical fnb n retail.... n let 5 dine tgher n allow social meeting immediate on same day phase 2... ... wad is stopping 1 restaurant of use? Especially u know illegal n dirty fake massage n spa tat hv toxic covid virus females aunties desperate do xtra service n spread to guys n inturn workplace community school n home. N worst 90% are covid china aunties prostities chickens.,
101575330,9892900,David Lim,"Jun 21, 2020",I have a group of customer who sitting from 10am til 5pm. I think they have not gather for months and chats happily. But I am happy to see them like that. ,
101575330,9892900,Shahrin Zainal,"Jun 21, 2020",Should revoke their business licences if they fail to comply. Period.,
101575330,9892900,Linda Jay Linda Jay,"Jun 21, 2020","Many Singaporeansstill look up to the ""white"" skin.  Why?  Beats me. Even the educated will spk n behave differently when there is a ""white"" person ard.",
101575330,9892900,SK Hui,"Jun 20, 2020",Please close them down. We simply cannot afford another CB.,
101575330,9892900,Siddhaant Gandhi,"Jun 20, 2020",This 0 tolerance BS would be much more savage & respectable if they applied it to themselves instead of snatching livelihoods. Ps try maybe idk a fine next time to send the message.,
101575330,9892900,Lawerg Hsidnas,"Jun 21, 2020",So many stupid comments. Typical. Shouldn't people be looking out for themselves instead? ,
101575330,9892900,Top FanPaul Yuk,"Jun 21, 2020","Don't just punish the restaurant, all the people who violate social distancing law should be fined also.",
101575330,9892900,Steven Loh,"Jun 20, 2020",Said before... Where got huge crowd... Everyone will rush there to QUEUE...,
101575330,9892900,Cynthia Chong,"Jun 20, 2020","Tiong Bahru also have a lot of this people, all sitting never wear mask enjoying the food and drink, gov should rules out can dine outside but must eat and go and not for them to having catering. please came here and check. Thanks",
101575330,9892900,Ek Seng Ng,"Jun 20, 2020",Don't think that's the only shop,
101575330,9892900,Keng Hui Ong,"Jun 20, 2020",Nothing against the British and nothing against the curry.  Just for the health and safety of all.,
101575330,9892900,Andrew LX,"Jun 21, 2020",Circuit Breaker 2 till end of year?,
101575330,9892900,Jasmine Ali,"Jun 20, 2020",Must take surviellance hdb flats today 15 people in a row having dinner together please checks specially saturday nights,
101575330,9892900,Alfred Fred Yap,"Jun 20, 2020",Time for the App guys to come in to provide booking services,
101575330,9892900,David Sim,"Jun 20, 2020",How many people got fined for not keeping safe distance? So many FTs FTs gathering there are they immune to Covid19?,
101575330,9892900,Wong Choon,"Jun 21, 2020",All waterholes and Mustafa should be patrolled and enforcement meted out strictly.,
101575330,9892900,Kh Tan Kh,"Jun 21, 2020","it's the crowd issue,not the restaurant.",
101575330,9892900,Jingo Mwabe Lim,"Jun 20, 2020","Good, businesses should observe the law if they want to operate",
101575330,9892900,Lynette Frugtniet,"Jun 21, 2020",What about public transport?,
101575330,9892900,Denise KC,"Jun 20, 2020","Should suspend 1 month, not 1 week. 1 week is too light",
101575330,9892900,Ivy Teo,"Jun 21, 2020","The patrons donâ€™t learn, do they?",
101575330,9892900,James J Keswick,"Jun 21, 2020",Why didn't the staff tell the AMDK the rules?...why?,
101575330,9892900,Vasanth Seshadri,"Jun 21, 2020","Why is no one talking about the biggest offence, that the restaurantâ€™s name forms the acronym BICH?",
101575330,9892900,Ting Ting Ting Tay,"Jun 20, 2020",Better close lah for good to prevent another infection at Holland Village.,
101575330,9892900,Robin Tan,"Jun 20, 2020","Just respawn then tio frag, noob!",
101575330,9892900,Almond Bosco,"Jun 20, 2020",Everywhere same2ðŸ¤¦â€â™‚ï¸ðŸ¤¦â€â™‚ï¸ðŸ¤¦â€â™‚ï¸... many no sd no wear mask properly gp gathering... sda bca patrolling wyðŸ˜†ðŸ˜†ðŸ˜†. pity for the frontline medical staffs working so hard on the sick patientsðŸ‘ðŸ’ª. Bless all those hv a speedy recovery n all those who stay safe all time stay healthy always! ðŸ™,
101575330,9892900,Chiong Kok Kiong,"Jun 20, 2020",The European strain of Corona can fool the PRC strain of Corona? ðŸ¤”,
101575330,9892900,Jeremy Tan,"Jun 20, 2020",Is this related to the arrest of 5 people reported last night?,
101575330,9892900,Jason Fhaddle Jason Fhaddle,"Jun 21, 2020","Think abt attracting customers, but forget about the rules now you DERSERVED it serves you right...",
101575330,9892900,Tio Boh,"Jun 21, 2020",https://m.facebook.com/story.php?story_fbid=166723818180859&id=101186938067881 ban them for good and even all those restaurant pub at holland village because too crowded and somemore can have fight going without mask too !!!!!!!!!!!,
101575330,9892900,KS Wu,"Jun 21, 2020",Is British Indian Curry Hut name not appropriate? ,
101575330,9892900,Chalermchai Huojaithai,"Jun 20, 2020",Who eats that stuff? People who think the Brittania still rules the waves? ,
101575330,9892900,Lynette Enoch,"Jun 20, 2020","I FEEDBACK TO THE MALL WHICH OUTLETS.. STARBUCKS AS USUAL ISLAND WIDE, SIT THERE WHOLE DAY USE WIFI",
101575330,9892900,Caleb Cheo,"Jun 20, 2020","I think Next week the task force will said if u wan to talk while sit down , need to wear mask. They need to enforce this. Ppl are still talking without mask after finish the food. Those Ppl who order a cup of coffee n sit for one hour should be wearing mask instead.    Or else next time can just dabao one packet slowly drink all the way home without mask. ",
101575330,9892900,Alvin Koh Eng Leong,"Jun 20, 2020",Closed all shopping Malls then cos Large crowds queuing,
101575330,9892900,Ceo Teo,"Jun 20, 2020",close? already too late. it over crowded yesterday. those kanna already kanna yesterday alrrady,
101575330,9892900,Low Sock Yen,"Jun 21, 2020",Were the ppl fined for not wearing mask?,
101575330,9892900,Lik Ren Tian,"Jun 20, 2020","expected, just to play safe everybody wear mask and follow safety distance.",
101575330,9892900,Yang Guo,"Jun 20, 2020",Chao British Indian curry.,
101575330,9892900,Davinia Wong,"Jun 20, 2020",Migrants workers confine to dormitories  Domestic  helpers stay at home.  These should confine to.....  ...... ,
101575330,9892900,Jeff Fang,"Jun 20, 2020",Then why the task force wanted to open the Phase 2 ,
101575330,9892900,Richard Kee,"Jun 20, 2020","This is an Indian restaurant serving Indian food, but they had to add ""British"" to the name to make it seem more ""atas"".",
101575330,9892900,Serene Tham,"Jun 20, 2020",if so then shops like Daiso should shut too,
101575330,9892900,Charlene Pink,"Jun 20, 2020",Hey there cna donâ€™t. Mind me saying see people flocking the mall huge crow isnâ€™t going to be safe and health   In the current situation   And donâ€™t mind me saying with huge crow   Thehigh sight that safe distancing would be in place would be none :   And it would be quite scary because everyone it coming together all at once   Ex specially u dk where have they came because that maybe the person might be ill u wonâ€™t know because the crow it so huge   And also if the crow it too huge they wonâ€™t have any social distancing at all it quite scary in the sense that when there a huge crow within the crow u dk if the person is ill a not and still goes around,
101575330,9892900,Kyoto Hanseyo,"Jun 21, 2020",Holland win world cup already meh?,
101575330,9892900,Ronnie Chan,"Jun 20, 2020",Check time of photo taken via the EXIF data.  Check the SafeEntry check-in that coincides with the time.  Call affected persons in for investigation.  Done.,
101575330,9892900,Emi Azhar Md Rashid,"Jun 20, 2020",Serve them right..kudos to SG gov for the swift action..ðŸ‘ðŸ»,
101575330,9892900,Ah Ben,"Jun 20, 2020",Garment collecting back money from Contributors for Nation Building ðŸ‡¸ðŸ‡¬ ðŸ‡¸ðŸ‡¬ .  Thank you to all for the donation. ðŸ‘ ðŸ‘ ðŸ‘ ðŸ‘ ðŸ‘,
101575330,9892900,Top FanJetro Teo,"Jun 20, 2020",Kala Raj Why are you picking on our uncles and aunties? ,
101575330,9892900,Selvaraj Raj,"Jun 20, 2020",Well done authorities. Should close for good.,
101575330,9892900,Jonathan Tan,"Jun 20, 2020",Business owners do have a responsibility to the Public too.,
101575330,9892900,Choco Lim,"Jun 21, 2020","Actually, there were numerous who flouted the safe distancing and mask wearing rules since midnight of first day of phase 2. The government did not do anything to nip it at its bud. Videos and photos on such irresponsible acts had to go viral, then action is taken against these irresponsible people who do not care if they would explode the 2nd wave on Singapore. Too bad that this the restaurant was caught and made an example.",
101575330,9892900,Sekaran Chandra,"Jun 20, 2020",And those without mask got away ..... wander why,
101575330,9892900,Joe Hew,"Jun 20, 2020",Challenging local authority is just like knocking your head against the wall. U asked for it! ðŸ˜†,
101575330,9892900,Kapo Sing,"Jun 20, 2020",Feels like the coronavirus never happened here.,
101575330,9892900,Wong Yking,"Jun 20, 2020",Those peoples at restaurant..should quarantine for 14 days  and perform swab test,
101575330,9892900,Loh,"Jun 21, 2020",â€œThereâ€™s no point rushing to open businessâ€ Mr Wong quote  Thereâ€™s no rushing for election ðŸ™„ðŸ™„ðŸ™„,
101575330,9892900,Arya Ng,"Jun 20, 2020",Respect local laws!,
101575330,9892900,Lek Dior,"Jun 20, 2020",Correct way of doing it for the nation.,
101575330,9892900,Henry Ong,"Jun 20, 2020",Kill one ðŸµ..... To warn the rest...,
101575330,9892900,Pom Cynada,"Jun 20, 2020","Crowds  is  a  norm, but got social  distancing?  ",
101575330,9892900,Catappa Leaf,"Jun 20, 2020","Well :  14~21 days from now, we will be entering our 2nd CB !",
101575330,9892900,Autumn Ann Soh,"Jun 21, 2020",Quote of de Phase Two ðŸ˜ƒ  P : Perceptions  H : Humanity  A : Awareness  S : Seeking  E : Emotions   T : Thoughts  W : Well-being  O : Observing   Sadhu Sadhu Sadhu ðŸ™,
101575330,9892900,Joel Tan,"Jun 21, 2020",Glad the gov did not allow this to curry on ðŸ¤ª,
101575330,9892900,Ricky Budyle,"Jun 21, 2020",What about the crowding at the durian stall in Ang Mo Kio shown in the newspaper? That should also be closed. ,
101575330,9892900,Raynee Jambu,"Jun 20, 2020","Should close until phase 3 , than boss will get worried ",
101575330,9892900,Cheryl Huang,"Jun 20, 2020",I want to know how is pap going to control the foreigners here,
101575330,9892900,Jesmine Wee,"Jun 21, 2020",Ang mo where got think of us??? They want to enjoy only...,
101575330,9892900,Chen Tianguo,"Jun 20, 2020",Business owner must be cursing himself now.,
101575330,9892900,Yip Mengwai,"Jun 20, 2020",On the hindsight again huh..,
101575330,9892900,Aivern Tan,"Jun 20, 2020","Biggest brain of all species, no impulse control. ðŸ™„",
101575330,9892900,Drew Toh,"Jun 20, 2020",Deserve it....happy extended CBðŸ‘ŒðŸ‘,
101575330,9892900,Ravindar Patel Boddu,"Jun 20, 2020",Glenmark medicine today breaking  news in Mumbai  congrats IndiaðŸ’ðŸ’ðŸ’,
101575330,9892900,Jeff Fang,"Jun 20, 2020",If the task force are so cowardly and yet wanted to open up phase 2 something must be wrong somewhere ðŸ¤£ ,
101575330,9892900,Abree Wong,"Jun 20, 2020",Some people always think and act they are above the law.,
101575330,9892900,Abdul Shukor Jalil,"Jun 20, 2020",Its the patron's fault,
101575330,9892900,Irwin Soo,"Jun 20, 2020",take things for granted & think govt is stupid.,
101575330,9892900,Tan Chee Kiang,"Jun 21, 2020",Should close the all area until end of 2020,
101575330,9892900,Freda Snowbelle Ho,"Jun 20, 2020",URA is  too  lenient.,
101575330,9892900,Chitra Ram,"Jun 20, 2020",Please check out neighbourhood kopitiams also....  let's not be prejudiced ðŸ˜‰,
101575330,9892900,Yeety Yeety,"Jun 21, 2020",Matno Rohdiansteien sedap nah ke curry kedai ni ðŸ§ ,
101575330,9892900,Kim Chi Na,"Jun 20, 2020",Im sure more of such news coming soon. Just like the fining of those without mask,
101575330,9892900,Hazette AK,"Jun 21, 2020",An infamous country again  ,
101575330,9892900,Charis Chenxu,"Jun 20, 2020",LMAO cna actually tagged the restaurant ðŸ¤£,
101575330,9892900,Bak Kue,"Jun 20, 2020",dont worry will take some measures to guide them...,
101575330,9892900,Kelvin Lim,"Jun 20, 2020",Owner bo chap right now u ordered to close deserve it.,
101575330,9892900,Jeffrey Kor,"Jun 21, 2020",Sabo by the Ang Moh...,
101575330,9892900,Rodasu Nodaeru,"Jun 21, 2020",Wat A Curry Lovin' Crowd!!,
101575330,9892900,Taneez Dattab Oh,"Jun 21, 2020",Goodluck to SG Secondwave of COVID-19,
101575330,9892900,Siniti Takashima,"Jun 20, 2020",Hoh seh liao all those AMDK sure very angry..now they must be hating Lawrence Wong!,
101575330,9892900,Top FanHaresh Kumar Kaliaperumal,"Jun 21, 2020",Now British Indian Curry Hut famous alrdy ðŸ˜…ðŸ˜…ðŸ˜…,
101575330,9892900,Mustache Z Gaming,"Jun 20, 2020","This is not the only one la, go town you can see a lot. You go Newton hawker, Lau Pa Sat and all famous eateries, all the same.. ppl donâ€™t care about distancing already but these bunch are the ones thatâ€™s gonna whine when 2nd CB happens. ðŸ˜‚",
101575330,9892900,Albert Lim,"Jun 20, 2020",Got to catch them all!,
101575330,9892900,Neo Sau Siong,"Jun 20, 2020",Take one week to know who is sick,
101575330,9892900,Angeline Lee,"Jun 20, 2020",The crowds were exhibiting crow behaviour.  https://youtu.be/BepHLnFKUKU,
101575330,9892900,Sean Sun,"Jun 20, 2020",At least coffee shops at night nobody check. Beer drinking kakis safe.,
101575330,9892900,Jy Teo,"Jun 20, 2020",Open on 19th and closed on 20th ðŸ¤¦ðŸ»â€â™‚ï¸,
101575330,9892900,Gav Chen,"Jun 20, 2020",Good. Black sheep of the industry.,
101575330,9892900,Gray Kazimir Mendes,"Jun 20, 2020",Get these people out  of the country please,
101575330,9892900,XF Marcus,"Jun 20, 2020",Close still ok but if become cluster then good game,
101575330,9892900,Peter Tan,"Jun 20, 2020",Just the right thing to do!,
101575330,9892900,Ng KiatKuan,"Jun 20, 2020",Letâ€™s see 14 days later anyone reported get infected .. ,
101575330,9892900,Jerry Goh,"Jun 20, 2020",Revoke their license,
101575330,9892900,Samuel Chow,"Jun 20, 2020","My place the mph, all the maids start gethering again...ðŸ™„ðŸ˜¡.",
101575330,9892900,Ting Zhen,"Jun 20, 2020",Never tried British Indian curry before ,
101575330,9892900,Norjyelaile Adam Khai,"Jun 20, 2020",Just open ..stubborn enough wait they order to closed blamed on government,
101575330,9892900,WiPooh Bear,"Jun 20, 2020",Pls do patronize at those shopping malls. ðŸ™ðŸ»ðŸ™ðŸ»,
101575330,9892900,Ho Kee Kee,"Jun 20, 2020",Eurasian curry hut lah ! make it so complicated  !,
101575330,9892900,Albert Lee,"Jun 21, 2020",Liddat pls also visit all other popular joints. To be fair and across the board .... ,
101575330,9892900,Top FanVeto Mo Ko,"Jun 20, 2020",Obeee quack... no more gathering of amdks and spgs,
